OrderID,CustomerID,OrderDate,Status,ProductID,Quantity,TotalPrice
4098,287,2023-08-19 13:03:02.478768,Incomplete,511,1,234.2
4099,841,2023-10-28 22:31:21.492616,Complete,456,2,371.28
4100,165,2023-10-30 04:54:54.369074,Complete,896,4,1705.56
4101,221,2024-04-13 12:00:13.128512,Incomplete,220,4,944.36
4102,511,2024-12-22 01:05:47.207958,Incomplete,428,1,289.72
4103,242,2024-11-29 23:17:31.351751,Incomplete,521,1,354.78
4104,45,2023-05-27 19:17:25.794630,Complete,986,2,692.84
4105,871,2023-12-02 13:43:48.677041,Incomplete,593,5,834.55
4106,651,2025-01-18 14:17:27.253228,Incomplete,983,1,219.28
4107,699,2024-01-04 06:46:40.951068,Incomplete,333,5,2151.35
4108,233,2023-12-03 13:21:27.344250,Incomplete,458,3,1309.02
4109,590,2024-05-11 11:25:01.064678,Complete,794,2,954.54
4110,941,2024-10-15 10:48:46.631922,Complete,650,4,1051.68
4111,378,2023-05-29 04:46:39.151500,Complete,334,2,549.36
4112,276,2023-12-14 03:49:47.617140,Complete,39,1,484.18
4113,5,2023-04-03 08:16:26.293487,Incomplete,671,4,1210.56
4114,141,2024-05-27 11:56:12.741193,Incomplete,890,1,35.31
4115,724,2023-12-20 21:23:21.954764,Incomplete,582,4,1185.8
4116,744,2023-11-15 22:06:02.525084,Incomplete,209,5,1838.95
4117,171,2024-06-21 20:47:16.726894,Incomplete,619,5,2475.25
4118,150,2024-05-24 11:17:41.756998,Incomplete,346,5,1027.1
4119,468,2024-01-30 19:58:49.011141,Incomplete,981,3,431.64
4120,238,2024-10-31 15:24:18.670465,Incomplete,971,4,1684.76
4121,234,2024-08-03 11:52:29.983077,Incomplete,64,2,43.04
4122,305,2024-03-26 00:50:07.896074,Incomplete,387,1,387.87
4123,78,2023-03-29 15:22:48.825341,Incomplete,653,2,951.32
4124,935,2023-10-12 08:38:16.383748,Complete,709,2,413.6
4125,141,2025-01-19 11:13:53.930941,Complete,274,5,2122.35
4126,654,2023-04-05 08:04:20.131167,Incomplete,940,2,373.6
4127,954,2024-12-13 21:08:51.334884,Incomplete,571,4,231.28
4128,317,2023-05-01 06:51:23.581535,Complete,694,2,371.18
4129,982,2024-10-20 03:53:35.277632,Complete,881,5,2211.0
4130,782,2024-02-25 20:41:04.378149,Incomplete,701,3,758.07
4131,450,2023-02-25 09:19:34.030801,Incomplete,872,2,374.04
4132,597,2024-04-30 02:04:11.183702,Complete,629,3,152.37
4133,657,2024-12-06 15:44:41.619336,Incomplete,883,1,251.79
4134,249,2023-11-09 02:28:12.112898,Complete,294,5,420.95
4135,490,2024-08-01 01:10:05.805990,Incomplete,632,1,349.44
4136,510,2024-05-12 22:12:40.083658,Incomplete,907,5,1764.65
4137,768,2024-01-20 08:49:08.546970,Incomplete,20,4,514.52
4138,983,2024-11-11 09:54:40.336200,Incomplete,669,4,1864.16
4139,906,2024-01-14 02:01:41.387542,Complete,141,4,947.04
4140,435,2023-02-27 19:02:49.910206,Complete,479,1,306.84
4141,346,2024-02-18 11:13:44.604213,Incomplete,830,3,1447.29
4142,974,2023-08-02 18:05:21.269031,Complete,498,3,1414.38
4143,414,2024-05-01 01:51:00.989354,Incomplete,447,1,187.64
4144,981,2024-09-06 22:18:02.205824,Incomplete,864,4,1417.6
4145,388,2023-04-24 04:43:52.423843,Complete,117,1,225.44
4146,780,2024-11-22 11:43:08.037309,Complete,13,1,463.6
4147,940,2023-05-15 00:14:02.595393,Complete,310,4,967.24
4148,893,2024-01-13 20:02:00.383304,Incomplete,961,5,611.9
4149,949,2023-04-24 13:54:49.064331,Complete,606,2,856.68
4150,499,2024-02-04 18:58:42.333976,Incomplete,30,3,98.01
4151,726,2024-09-12 01:28:45.133367,Complete,426,3,1066.47
4152,46,2024-03-09 00:30:39.590584,Complete,188,4,1038.12
4153,633,2024-09-17 19:16:42.683347,Incomplete,165,2,772.28
4154,930,2024-01-09 18:30:47.643720,Complete,124,2,975.34
4155,288,2023-09-29 17:55:53.790802,Incomplete,400,5,495.9
4156,87,2023-09-04 17:51:39.186225,Complete,276,2,126.86
4157,35,2023-06-22 13:36:10.541746,Incomplete,815,3,790.41
4158,501,2024-02-05 17:51:02.447433,Incomplete,647,5,2003.95
4159,836,2023-12-23 04:25:03.634336,Incomplete,226,5,881.9
4160,567,2024-11-30 13:39:41.817439,Incomplete,794,1,263.02
4161,912,2023-12-05 03:25:33.217125,Complete,843,2,865.46
4162,884,2023-05-06 04:33:24.243300,Incomplete,804,3,908.85
4163,722,2023-11-21 22:38:25.231981,Complete,253,4,1808.2
4164,259,2024-10-24 00:36:07.528625,Complete,964,1,198.77
4165,149,2023-08-11 07:34:43.950283,Complete,408,1,65.29
4166,44,2024-07-08 13:02:33.480597,Incomplete,818,4,293.96
4167,776,2024-04-19 06:41:34.267908,Incomplete,339,1,149.18
4168,694,2023-05-30 19:10:57.214101,Incomplete,701,1,137.81
4169,384,2024-10-01 09:05:59.302332,Complete,434,4,1585.64
4170,862,2024-08-22 02:55:42.350341,Incomplete,695,1,13.9
4171,447,2024-09-30 02:44:07.487249,Incomplete,334,1,37.45
4172,269,2023-02-09 11:06:05.017244,Incomplete,731,4,1845.52
4173,611,2023-08-24 19:18:05.105683,Incomplete,339,2,508.92
4174,802,2023-11-29 00:33:05.407987,Complete,774,1,245.39
4175,854,2024-03-09 13:39:16.187189,Incomplete,529,4,343.32
4176,126,2024-06-05 15:40:10.028625,Incomplete,860,1,249.48
4177,255,2024-11-11 11:47:51.737738,Complete,981,3,1421.94
4178,798,2023-04-14 10:25:06.859486,Incomplete,478,1,347.63
4179,827,2023-04-02 01:28:29.165538,Complete,913,4,1248.84
4180,803,2024-09-20 14:14:14.507808,Incomplete,69,4,763.24
4181,345,2024-01-25 15:08:57.922271,Incomplete,488,2,773.12
4182,201,2024-02-10 13:25:27.931097,Incomplete,396,2,48.52
4183,418,2023-10-20 07:29:15.992989,Complete,463,1,427.19
4184,290,2024-05-19 01:04:19.025623,Complete,591,5,1351.15
4185,119,2024-12-05 18:19:42.506101,Incomplete,152,1,180.78
4186,933,2024-08-23 11:47:41.639145,Incomplete,855,5,741.15
4187,479,2024-06-20 11:38:03.826235,Incomplete,115,1,204.41
4188,534,2023-09-25 14:25:24.078480,Complete,152,4,1472.0
4189,949,2024-07-10 00:01:02.503353,Incomplete,609,5,1888.3
4190,926,2024-02-06 18:31:09.291235,Incomplete,373,2,110.38
4191,276,2023-05-05 01:47:53.581778,Incomplete,246,1,494.24
4192,736,2024-05-27 12:08:21.290588,Complete,951,2,700.46
4193,973,2025-01-09 23:35:02.983475,Complete,548,1,351.73
4194,720,2023-08-10 13:05:17.503859,Incomplete,916,4,444.64
4195,855,2024-07-10 00:44:12.400853,Incomplete,358,4,592.8
4196,189,2023-10-12 21:41:00.604842,Incomplete,434,3,840.75
4197,841,2024-11-15 17:12:37.174949,Complete,640,1,59.81
4198,862,2023-09-26 23:37:52.753381,Incomplete,582,1,352.79
4199,574,2023-03-24 09:29:57.395667,Incomplete,38,2,726.2
4200,164,2024-06-21 06:21:17.095933,Incomplete,687,3,859.17
4201,194,2023-07-12 01:11:52.807009,Incomplete,205,4,1312.44
4202,465,2023-09-25 00:48:19.504762,Incomplete,135,3,1214.76
4203,369,2024-12-15 10:18:37.412794,Complete,649,4,1547.04
4204,956,2023-08-15 21:38:44.365918,Complete,284,1,361.46
4205,463,2024-01-14 01:08:56.177500,Complete,263,5,1587.0
4206,287,2023-02-07 04:31:32.533059,Complete,823,5,1934.85
4207,856,2024-11-30 23:52:47.291564,Incomplete,456,1,225.82
4208,590,2023-12-14 10:34:39.874589,Complete,83,2,258.68
4209,996,2023-05-31 21:11:00.301484,Complete,927,5,1975.45
4210,251,2023-03-12 10:05:39.635940,Incomplete,16,1,483.86
4211,589,2024-01-03 06:46:18.942525,Incomplete,357,2,192.8
4212,980,2024-04-07 15:24:41.842658,Incomplete,652,4,645.04
4213,13,2023-12-11 18:57:23.349560,Complete,752,3,849.39
4214,866,2024-11-17 10:45:49.793238,Complete,886,4,1935.04
4215,353,2023-04-21 16:19:53.467095,Incomplete,542,5,1748.25
4216,47,2024-09-21 05:31:47.656399,Complete,707,5,221.2
4217,158,2024-02-13 05:19:11.126872,Incomplete,921,3,781.47
4218,239,2025-01-17 04:02:21.778200,Complete,410,1,113.47
4219,688,2023-05-05 08:42:39.215846,Complete,752,5,672.35
4220,21,2024-11-30 04:23:16.477325,Incomplete,145,4,477.32
4221,837,2024-03-22 23:43:47.244893,Complete,764,4,93.36
4222,965,2023-05-08 01:55:39.634053,Complete,555,1,293.58
4223,726,2024-01-18 13:47:12.289743,Incomplete,927,5,789.7
4224,851,2024-11-18 18:24:58.376585,Complete,518,3,213.66
4225,672,2023-09-18 16:24:43.000094,Complete,986,2,663.0
4226,19,2023-01-29 09:38:45.446390,Complete,387,1,372.84
4227,668,2024-05-09 06:26:45.443582,Incomplete,20,3,1294.74
4228,454,2023-03-09 03:12:01.639596,Complete,166,3,1409.55
4229,850,2024-08-26 13:31:30.470519,Complete,123,5,806.5
4230,684,2023-10-18 13:01:33.304782,Incomplete,162,3,276.51
4231,410,2023-08-24 09:42:17.157657,Complete,16,1,410.8
4232,257,2024-04-29 15:39:38.692160,Incomplete,369,3,1275.51
4233,583,2023-02-01 23:09:44.777156,Complete,529,1,355.05
4234,745,2024-09-04 00:53:34.279933,Incomplete,119,5,2066.55
4235,162,2023-06-07 15:51:10.675247,Incomplete,860,4,381.88
4236,28,2024-12-30 20:24:40.595726,Incomplete,362,4,1334.36
4237,224,2023-09-17 12:45:14.608095,Complete,912,1,187.7
4238,845,2024-05-19 05:12:22.025694,Complete,670,2,468.46
4239,857,2024-08-17 05:44:35.223454,Complete,255,3,852.96
4240,671,2023-06-04 12:19:25.892567,Incomplete,962,4,244.84
4241,261,2024-02-12 00:31:06.288992,Complete,230,1,365.57
4242,847,2024-10-09 13:13:35.789412,Incomplete,215,1,346.45
4243,920,2023-11-28 17:05:13.281906,Complete,116,5,1907.2
4244,719,2023-12-09 04:58:36.889135,Complete,661,3,389.73
4245,251,2023-10-01 01:19:13.937638,Complete,56,3,632.16
4246,657,2024-05-03 23:45:33.006678,Incomplete,763,3,245.31
4247,9,2024-06-19 16:01:12.849499,Complete,654,5,928.8
4248,121,2023-08-06 18:58:18.751161,Incomplete,3,4,1705.96
4249,947,2025-01-26 12:33:11.220741,Incomplete,587,5,1173.45
4250,118,2023-06-30 09:26:18.907848,Complete,137,1,61.7
4251,17,2023-05-02 06:14:05.898252,Complete,834,2,522.98
4252,797,2023-09-10 13:58:02.019247,Incomplete,442,5,2120.85
4253,142,2024-01-08 02:36:47.335330,Incomplete,818,3,718.65
4254,875,2024-01-31 04:04:28.299282,Complete,260,4,1869.16
4255,291,2023-09-01 16:18:37.128055,Complete,877,1,247.86
4256,157,2023-03-03 12:58:58.492441,Incomplete,264,1,223.43
4257,237,2024-07-24 21:58:41.378611,Complete,42,1,442.76
4258,228,2024-06-15 06:45:22.802200,Complete,47,3,41.64
4259,903,2023-08-29 17:59:35.470424,Incomplete,804,4,391.88
4260,981,2023-05-14 21:26:43.571297,Incomplete,576,3,656.16
4261,649,2024-08-09 03:50:53.406318,Incomplete,274,5,1913.6
4262,662,2024-10-09 11:00:32.373989,Incomplete,526,5,991.75
4263,33,2024-02-18 17:22:00.745612,Complete,82,1,434.66
4264,871,2023-05-01 12:39:12.618367,Complete,466,3,1053.06
4265,333,2023-09-23 00:38:55.145747,Complete,133,5,2193.25
4266,110,2023-03-13 02:53:13.969226,Complete,141,3,1181.85
4267,939,2023-07-28 13:07:43.825245,Incomplete,941,2,253.02
4268,307,2024-04-19 08:55:05.196865,Incomplete,162,5,756.35
4269,232,2023-11-05 12:20:14.108464,Complete,234,5,792.15
4270,259,2024-08-04 09:42:27.461103,Complete,792,1,5.79
4271,709,2023-09-16 15:37:11.699306,Incomplete,211,2,256.24
4272,281,2024-12-21 13:27:01.162327,Incomplete,587,5,1582.15
4273,375,2024-10-27 08:32:01.355138,Complete,11,2,678.32
4274,218,2025-01-22 15:36:55.400554,Complete,327,1,465.57
4275,504,2023-12-07 05:21:23.702820,Complete,624,2,516.1
4276,235,2023-07-29 01:41:55.864603,Incomplete,196,4,1227.28
4277,597,2023-11-26 19:42:52.756224,Complete,55,3,40.08
4278,987,2024-10-07 04:17:29.838126,Complete,854,5,1261.55
4279,581,2023-05-04 13:57:26.354740,Incomplete,469,2,18.74
4280,437,2024-06-21 08:54:41.854027,Complete,326,2,96.16
4281,904,2024-06-20 21:46:56.032495,Complete,50,3,1392.84
4282,157,2023-01-31 07:41:29.341154,Incomplete,484,5,219.35
4283,97,2024-09-20 04:35:05.569067,Incomplete,986,5,1610.15
4284,49,2024-06-01 08:54:42.795094,Incomplete,636,5,2382.85
4285,467,2024-05-09 07:24:35.556975,Complete,8,3,400.83
4286,388,2024-02-14 16:32:59.973457,Incomplete,718,2,356.34
4287,504,2025-01-12 10:23:17.866075,Complete,156,2,925.42
4288,88,2024-10-26 21:29:27.444344,Incomplete,844,5,1262.4
4289,850,2024-04-22 19:07:51.631324,Incomplete,789,4,504.32
4290,917,2024-05-08 20:59:00.021778,Incomplete,634,4,830.4
4291,53,2023-11-03 06:57:45.374804,Incomplete,628,1,53.67
4292,489,2024-08-06 01:37:19.030469,Incomplete,105,4,266.28
4293,226,2023-04-19 12:31:46.937546,Incomplete,861,1,245.86
4294,337,2023-10-03 16:35:07.122527,Incomplete,826,4,1382.72
4295,693,2024-05-25 14:47:29.254301,Complete,257,3,1293.96
4296,749,2023-10-20 02:23:01.735948,Complete,742,1,383.78
4297,516,2023-03-15 16:05:55.848862,Incomplete,614,4,912.16
4298,984,2024-05-23 11:00:16.517055,Incomplete,713,2,380.74
4299,452,2023-02-07 01:28:10.935143,Incomplete,519,5,1664.6
4300,605,2024-03-03 23:27:47.251250,Complete,597,2,303.64
4301,691,2025-01-22 02:59:45.580694,Complete,221,4,928.36
4302,568,2024-07-20 16:08:55.319415,Incomplete,348,5,252.4
4303,808,2023-07-18 10:04:51.114295,Incomplete,53,2,378.46
4304,214,2025-01-06 02:09:53.998407,Incomplete,672,5,2094.3
4305,106,2023-10-27 17:00:47.621460,Incomplete,139,3,1188.63
4306,140,2024-01-14 00:13:21.480935,Complete,670,4,1605.48
4307,218,2023-12-22 11:38:46.694189,Complete,61,3,421.17
4308,302,2024-12-05 21:43:26.008994,Incomplete,683,1,10.83
4309,388,2024-01-21 13:13:39.495659,Incomplete,868,2,952.72
4310,786,2024-12-15 06:42:24.862489,Complete,900,4,1270.72
4311,912,2023-08-10 14:46:10.611615,Complete,69,5,162.35
4312,596,2024-02-01 02:25:47.346954,Complete,964,2,610.82
4313,18,2024-06-09 19:34:25.004568,Incomplete,999,4,1015.28
4314,495,2024-08-15 06:30:02.010607,Incomplete,284,2,158.12
4315,445,2024-01-22 14:45:32.018257,Complete,350,2,643.86
4316,218,2024-11-06 22:04:09.904493,Complete,683,3,108.63
4317,258,2024-12-27 05:48:20.545443,Incomplete,430,2,766.58
4318,190,2025-01-26 21:00:53.736862,Complete,366,4,613.76
4319,276,2024-02-08 12:54:49.854939,Incomplete,897,1,87.54
4320,320,2024-05-11 01:35:49.837766,Incomplete,236,3,1015.95
4321,517,2023-04-30 08:52:10.878804,Incomplete,368,4,1396.68
4322,797,2023-02-19 23:28:30.704469,Complete,58,1,430.56
4323,814,2024-12-12 02:40:12.214558,Complete,911,3,108.81
4324,395,2023-03-22 08:21:01.500017,Complete,305,4,23.8
4325,292,2023-08-24 04:21:29.062998,Complete,844,4,752.16
4326,257,2023-07-10 15:17:49.616657,Incomplete,425,2,243.76
4327,417,2023-10-04 18:58:28.486902,Complete,323,5,1107.7
4328,39,2024-02-12 08:48:17.471660,Complete,213,5,1751.6
4329,219,2023-02-18 14:56:08.695740,Complete,347,3,300.3
4330,631,2023-04-12 01:00:45.507837,Incomplete,863,4,1257.96
4331,508,2025-01-13 16:44:03.696883,Complete,362,2,579.2
4332,664,2024-06-15 13:42:45.742873,Incomplete,734,4,1408.4
4333,319,2024-09-29 19:13:57.929364,Complete,697,3,334.5
4334,875,2024-09-23 09:34:13.861006,Incomplete,989,3,954.54
4335,754,2023-07-27 10:24:23.743682,Complete,161,2,649.56
4336,34,2024-05-22 08:38:41.872065,Complete,149,2,944.88
4337,8,2024-06-16 10:41:20.417604,Complete,585,1,430.39
4338,819,2025-01-26 00:07:46.142186,Incomplete,880,3,294.12
4339,499,2023-03-24 14:23:00.258009,Incomplete,874,1,201.93
4340,290,2023-12-10 00:17:09.670837,Incomplete,531,5,1378.95
4341,146,2024-12-05 01:57:04.762341,Complete,681,1,198.89
4342,801,2023-04-21 03:31:53.636784,Complete,92,4,907.04
4343,807,2024-11-12 11:07:56.508642,Complete,114,3,663.96
4344,908,2023-06-11 18:31:07.180810,Incomplete,675,2,901.18
4345,941,2024-04-11 04:35:49.260728,Incomplete,452,2,315.32
4346,276,2024-03-15 22:37:39.373550,Incomplete,604,1,267.92
4347,100,2023-05-17 09:48:14.518496,Incomplete,199,3,1374.6
4348,88,2024-08-05 18:23:09.019934,Incomplete,443,2,447.18
4349,149,2024-08-08 07:13:23.057312,Incomplete,280,3,631.47
4350,585,2024-07-21 13:11:28.008356,Incomplete,563,1,200.53
4351,575,2024-09-24 08:21:02.789282,Complete,763,3,1396.05
4352,519,2023-02-14 09:41:18.449854,Incomplete,421,1,178.89
4353,791,2024-11-04 08:15:07.715840,Incomplete,91,2,991.02
4354,948,2024-01-26 11:39:26.294295,Complete,903,4,680.44
4355,44,2023-04-18 21:41:14.638218,Incomplete,178,3,346.59
4356,486,2024-02-15 05:22:22.015484,Incomplete,251,4,1164.2
4357,674,2024-08-27 13:57:26.485891,Complete,217,2,171.82
4358,492,2024-06-12 19:14:20.138767,Complete,341,1,84.94
4359,564,2024-05-18 23:04:58.929884,Incomplete,531,4,1218.48
4360,185,2023-09-28 00:59:00.674733,Incomplete,595,4,300.88
4361,88,2023-07-18 01:42:53.745873,Complete,460,5,974.35
4362,501,2025-01-24 07:34:45.224192,Complete,782,3,1288.11
4363,897,2023-12-17 14:55:55.683661,Complete,89,1,269.92
4364,19,2024-03-14 21:39:32.658559,Incomplete,52,4,879.88
4365,649,2024-10-22 11:38:48.250595,Complete,759,3,137.61
4366,540,2024-10-07 16:33:18.410369,Incomplete,725,3,54.54
4367,978,2023-07-12 20:05:08.215630,Incomplete,195,1,65.75
4368,830,2025-01-23 13:58:38.302839,Complete,893,4,521.6
4369,846,2023-09-11 22:35:13.874568,Incomplete,101,4,80.16
4370,945,2023-09-24 05:06:06.565198,Complete,411,1,233.37
4371,700,2024-10-12 18:06:32.973853,Incomplete,44,4,1825.68
4372,995,2023-02-15 10:22:00.642685,Incomplete,665,2,497.02
4373,245,2024-05-31 12:05:26.946328,Incomplete,138,2,381.64
4374,928,2024-01-05 00:41:43.948829,Complete,336,2,135.18
4375,984,2024-10-12 01:04:23.046033,Complete,499,5,1134.8
4376,570,2024-02-26 00:05:15.700504,Incomplete,971,3,1225.56
4377,632,2024-05-01 07:29:22.985248,Complete,888,2,852.88
4378,708,2024-02-14 01:02:30.203051,Complete,234,1,407.98
4379,860,2024-10-20 05:09:25.286412,Incomplete,498,3,1211.37
4380,636,2024-01-20 13:38:21.237025,Complete,368,1,165.06
4381,39,2023-08-04 20:13:31.221243,Incomplete,842,2,568.98
4382,819,2023-12-17 16:53:48.466367,Complete,995,5,2314.5
4383,748,2024-04-01 23:24:39.790437,Incomplete,861,5,2254.3
4384,432,2024-06-27 14:05:11.671721,Complete,207,1,308.37
4385,949,2023-07-05 08:47:12.486756,Complete,912,4,324.36
4386,840,2023-08-15 03:37:01.545002,Complete,605,1,307.09
4387,61,2024-03-05 22:02:27.579958,Incomplete,599,4,1100.88
4388,68,2023-05-05 16:23:38.100051,Incomplete,872,5,2142.8
4389,9,2024-09-01 22:09:01.005035,Complete,74,2,761.2
4390,719,2024-08-22 14:06:21.173232,Complete,41,1,15.4
4391,945,2023-12-08 20:52:42.961658,Complete,578,2,690.6
4392,582,2024-11-27 10:21:16.333900,Incomplete,380,3,86.76
4393,895,2023-04-27 16:51:48.675363,Incomplete,924,5,1225.3
4394,645,2024-09-20 13:05:36.439848,Complete,52,2,876.56
4395,120,2024-05-03 14:55:44.960405,Incomplete,874,1,154.21
4396,836,2023-04-22 02:12:53.990407,Incomplete,841,3,296.37
4397,337,2023-03-17 00:58:14.852715,Incomplete,449,4,1968.28
4398,884,2024-04-06 08:23:01.067085,Complete,930,2,882.5
4399,770,2024-05-19 04:13:02.338306,Complete,20,5,1838.75
4400,14,2023-10-15 06:59:08.432678,Incomplete,280,5,2016.05
4401,990,2024-05-20 04:52:53.887521,Complete,758,3,1253.4
4402,107,2024-05-03 13:58:23.677448,Incomplete,275,5,510.75
4403,863,2024-01-14 16:39:28.648111,Incomplete,775,2,129.64
4404,211,2024-09-09 04:31:53.234089,Incomplete,672,4,671.84
4405,518,2023-05-31 06:53:20.826107,Complete,757,3,1176.18
4406,223,2024-03-09 08:31:30.521964,Complete,396,2,137.36
4407,257,2024-11-04 17:05:55.789022,Incomplete,43,5,2434.85
4408,434,2023-06-02 21:53:08.396695,Complete,820,4,1225.36
4409,650,2024-08-30 21:01:30.480401,Complete,754,5,1962.8
4410,170,2024-08-19 14:04:32.750252,Complete,204,1,187.33
4411,428,2023-10-12 11:41:45.382670,Incomplete,117,4,1121.72
4412,242,2024-03-15 11:06:15.872599,Incomplete,835,1,180.79
4413,686,2023-07-22 21:36:20.819130,Incomplete,525,3,1391.28
4414,401,2024-12-16 15:16:32.203812,Complete,114,3,1436.94
4415,875,2024-11-07 16:39:10.043786,Incomplete,358,2,514.54
4416,287,2023-11-09 04:34:28.524822,Incomplete,72,3,377.01
4417,825,2024-12-06 14:01:48.694560,Incomplete,72,5,1123.7
4418,552,2023-09-08 07:04:54.061991,Complete,308,4,1042.96
4419,911,2024-10-13 10:50:14.487090,Complete,163,5,428.9
4420,542,2024-11-30 07:50:44.906420,Complete,898,1,145.42
4421,536,2024-09-09 05:44:21.622968,Complete,581,2,840.48
4422,182,2025-01-14 00:19:36.966755,Complete,204,5,1208.0
4423,609,2024-08-16 06:51:37.081931,Incomplete,584,5,2164.15
4424,17,2024-08-06 10:32:05.575815,Complete,708,1,335.49
4425,203,2023-03-05 05:52:24.041207,Incomplete,741,1,75.47
4426,724,2024-09-23 16:43:48.732894,Incomplete,100,4,295.76
4427,964,2024-06-20 12:24:25.052579,Incomplete,363,3,1279.08
4428,689,2023-02-05 07:15:48.349558,Incomplete,447,2,462.34
4429,326,2023-08-20 17:54:29.559111,Incomplete,672,3,177.54
4430,393,2023-10-21 16:18:03.707431,Incomplete,655,5,509.95
4431,347,2024-08-04 20:25:49.552320,Incomplete,331,3,1218.51
4432,277,2023-05-21 10:40:56.870116,Complete,256,2,742.02
4433,469,2024-05-14 12:45:52.019238,Complete,777,3,37.44
4434,425,2023-10-27 00:02:56.172336,Incomplete,914,4,564.72
4435,583,2024-03-10 08:38:21.694479,Incomplete,567,1,282.99
4436,248,2024-03-22 14:36:17.411615,Complete,47,4,1724.76
4437,924,2024-06-12 12:38:09.695250,Incomplete,556,4,350.32
4438,99,2024-08-25 16:23:32.462070,Complete,838,4,1038.4
4439,638,2024-08-24 08:29:01.748714,Incomplete,834,5,1979.45
4440,381,2024-05-03 03:47:08.916308,Complete,775,2,873.16
4441,697,2023-07-31 13:11:57.248520,Complete,538,3,1007.67
4442,180,2024-09-21 15:05:54.885389,Incomplete,793,4,114.44
4443,239,2024-10-25 21:54:34.609405,Incomplete,164,4,889.88
4444,3,2023-08-14 08:30:57.783928,Complete,764,3,996.36
4445,646,2023-06-29 00:11:12.349609,Incomplete,617,1,114.17
4446,275,2024-08-21 00:36:33.252476,Complete,907,3,125.46
4447,507,2024-07-31 13:00:18.464851,Incomplete,777,1,357.16
4448,890,2023-03-27 17:27:03.580421,Complete,283,3,1184.52
4449,913,2024-08-07 15:59:42.338220,Complete,527,1,361.4
4450,211,2023-10-10 13:16:54.465340,Incomplete,266,2,776.98
4451,594,2024-03-25 07:03:01.545224,Incomplete,615,3,1453.92
4452,765,2023-12-30 11:12:10.044118,Complete,91,3,563.88
4453,83,2023-10-30 23:06:54.389111,Complete,602,2,371.54
4454,733,2023-06-17 23:14:57.952497,Complete,478,1,26.66
4455,90,2024-05-30 04:07:54.332200,Incomplete,46,2,256.64
4456,178,2024-12-15 12:00:06.707398,Incomplete,187,3,914.97
4457,840,2024-06-21 22:27:44.082942,Incomplete,796,4,1034.76
4458,309,2024-03-12 08:44:37.445141,Complete,575,2,913.24
4459,96,2023-11-07 11:30:06.568209,Complete,924,3,1289.58
4460,595,2023-05-02 07:11:46.881554,Complete,148,4,1080.36
4461,797,2024-11-28 22:23:03.993525,Incomplete,931,5,1148.8
4462,703,2024-01-26 01:44:52.558615,Incomplete,381,4,1063.44
4463,898,2023-07-12 05:59:04.798403,Complete,588,2,757.96
4464,988,2023-11-08 00:17:15.340945,Incomplete,785,4,1629.96
4465,731,2023-10-06 23:01:52.985381,Incomplete,967,1,60.41
4466,691,2024-07-02 12:46:29.989822,Complete,664,5,1265.7
4467,395,2023-02-27 16:05:41.388709,Complete,752,1,167.38
4468,252,2024-01-15 12:53:12.027404,Incomplete,998,4,1909.04
4469,185,2023-11-09 00:40:22.264591,Incomplete,982,3,1125.3
4470,350,2024-05-22 18:38:20.239885,Complete,988,2,366.28
4471,440,2024-07-03 18:28:53.744123,Complete,405,3,79.83
4472,470,2023-05-22 03:12:20.231220,Complete,339,1,438.85
4473,822,2024-08-16 19:22:04.551533,Incomplete,112,3,900.42
4474,951,2023-10-07 08:06:01.597288,Incomplete,318,4,1617.84
4475,854,2024-08-04 18:05:08.021240,Complete,316,4,515.32
4476,434,2024-04-29 04:16:15.693950,Incomplete,781,2,864.84
4477,527,2024-05-12 09:07:45.689471,Incomplete,409,4,972.72
4478,720,2024-12-18 16:59:32.446395,Incomplete,648,1,198.25
4479,870,2024-10-18 13:02:57.429235,Incomplete,420,1,251.58
4480,825,2025-01-06 18:39:12.070959,Complete,928,5,1062.8
4481,326,2024-05-20 18:43:34.358803,Incomplete,55,4,744.6
4482,596,2023-08-23 07:44:05.831204,Incomplete,559,2,205.68
4483,935,2023-12-20 18:16:36.122535,Incomplete,17,4,1835.56
4484,183,2024-09-17 10:22:58.131775,Complete,560,1,379.7
4485,498,2023-12-13 08:58:26.920902,Incomplete,476,4,294.52
4486,684,2024-07-24 00:40:28.417603,Incomplete,449,5,2009.6
4487,819,2023-02-03 22:51:45.291120,Incomplete,512,5,1514.5
4488,334,2023-09-22 09:44:05.948627,Incomplete,480,4,698.24
4489,718,2023-07-20 11:48:19.016178,Complete,399,2,663.98
4490,501,2024-03-14 10:31:39.951462,Complete,35,1,86.37
4491,924,2024-04-20 08:20:10.949476,Complete,760,2,546.44
4492,368,2024-12-12 11:11:31.771909,Incomplete,916,5,549.9
4493,245,2024-11-06 11:50:15.876593,Incomplete,149,4,849.32
4494,250,2024-07-31 08:06:17.626313,Complete,434,5,1660.9
4495,41,2024-07-06 18:38:11.564739,Incomplete,218,5,2065.9
4496,418,2024-02-06 20:59:31.409289,Incomplete,132,2,963.74
4497,917,2023-12-04 04:38:10.479732,Complete,666,4,176.32
4498,834,2023-04-13 22:34:20.138595,Incomplete,529,4,1937.76
4499,815,2023-10-25 23:03:06.241347,Complete,490,2,497.22
4500,22,2024-12-13 18:13:40.085784,Complete,64,4,498.0
4501,477,2023-11-05 19:34:36.437702,Incomplete,163,4,718.44
4502,32,2024-07-20 01:07:11.173376,Incomplete,33,1,311.44
